"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ABI - CIÊNCIAS SOCIAIS";"Área Básica de Ingresso (ABI)";"Noturno";"55";"215559"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ABI - FÍSICA";"Área Básica de Ingresso (ABI)";"Vespertino";"55";"215418"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Integral";"50";"215075"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"CIÊNCIAS ECONÔMICAS";"Bacharelado";"Noturno";"50";"215070"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"DIREITO";"Bacharelado";"Noturno";"50";"215069"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"EDUCAÇÃO FÍSICA";"Bacharelado";"Integral";"50";"215074"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"EDUCAÇÃO FÍSICA";"Licenciatura";"Matutino";"50";"215137"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ENFERMAGEM";"Bacharelado";"Integral";"30";"215067"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ENGENHARIA AGRONÔMICA";"Bacharelado";"Integral";"50";"215065"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ENGENHARIA CIVIL";"Bacharelado";"Integral";"50";"215077"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"ENGENHARIA FLORESTAL";"Bacharelado";"Integral";"40";"215119"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"GEOGRAFIA";"Bacharelado";"Vespertino";"40";"215138"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"GEOGRAFIA";"Licenciatura";"Matutino";"50";"215066"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"HISTÓRIA";"Bacharelado";"Vespertino";"50";"215128"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"HISTÓRIA";"Licenciatura";"Matutino";"50";"215071"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"HISTÓRIA";"Licenciatura";"Noturno";"50";"215072"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"LETRAS - FRANCÊS";"Licenciatura";"Vespertino";"50";"215142"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"LETRAS - INGLÊS";"Licenciatura";"Vespertino";"50";"215141"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"LETRAS - LIBRAS";"Licenciatura";"Matutino";"50";"215148"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"LETRAS - LÍNGUA PORTUGUESA";"Licenciatura";"Vespertino";"50";"215140"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"MATEMÁTICA";"Licenciatura";"Vespertino";"50";"215073"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"MEDICINA";"Bacharelado";"Integral";"40";"215121"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"MEDICINA VETERINÁRIA";"Bacharelado";"Integral";"50";"215139"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"PEDAGOGIA";"Licenciatura";"Vespertino";"50";"215068"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"PSICOLOGIA";"Bacharelado";"Integral";"50";"215154"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"QUÍMICA";"Licenciatura";"Matutino";"50";"215123"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"CAMPUS UNIVERSITÁRIO";"SISTEMAS DE INFORMAÇÃO";"Bacharelado";"Integral";"50";"215078"
"AC";"UNIVERSIDADE FEDERAL DO ACRE";"UFAC";"Rio Branco";"UNIVERSIDADE FEDERAL DO ACRE";"ABI - TEATRO";"Área Básica de Ingresso (ABI)";"Integral";"50";"215417"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Arapiraca";"CAMPUS ARAPIRACA";"LETRAS - PORTUGUÊS";"Licenciatura";"Vespertino";"40";"221607"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Arapiraca";"CAMPUS ARAPIRACA";"SISTEMAS DE INFORMAÇÃO";"Bacharelado";"Noturno";"40";"221606"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"ALIMENTOS";"Tecnológico";"Noturno";"30";"221578"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Noturno";"40";"221600"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"DESIGN DE INTERIORES";"Tecnológico";"Noturno";"20";"221576"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"ENGENHARIA CIVIL";"Bacharelado";"Integral";"40";"221602"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"FÍSICA";"Licenciatura";"Vespertino";"40";"221604"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"GESTÃO DE TURISMO";"Tecnológico";"Noturno";"40";"221586"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"HOTELARIA";"Tecnológico";"Noturno";"40";"221585"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"LETRAS - PORTUGUÊS";"Licenciatura";"Noturno";"40";"221599"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"MATEMÁTICA";"Licenciatura";"Noturno";"40";"221588"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"QUÍMICA";"Licenciatura";"Noturno";"40";"221611"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"SISTEMAS DE INFORMAÇÃO";"Bacharelado";"Noturno";"40";"221587"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Marechal Deodoro";"CAMPUS MARECHAL DEODORO";"GESTÃO AMBIENTAL";"Tecnológico";"Matutino";"40";"221579"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Palmeira dos Índios";"CAMPUS E POLO UAB - PALMEIRA DOS ÍNDIOS";"ENGENHARIA CIVIL";"Bacharelado";"Integral";"30";"221601"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Palmeira dos Índios";"CAMPUS E POLO UAB - PALMEIRA DOS ÍNDIOS";"ENGENHARIA ELÉTRICA";"Bacharelado";"Integral";"30";"221605"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Penedo";"CAMPUS E POLO UAB - PENEDO";"QUÍMICA INDUSTRIAL";"Bacharelado";"Noturno";"40";"221609"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Piranhas";"CAMPUS E POLO UAB - PIRANHAS";"ENGENHARIA AGRONÔMICA";"Bacharelado";"Integral";"40";"221603"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Piranhas";"CAMPUS E POLO UAB - PIRANHAS";"FÍSICA";"Licenciatura";"Noturno";"40";"221608"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Piranhas";"CAMPUS E POLO UAB - PIRANHAS";"MATEMÁTICA";"Licenciatura";"Noturno";"40";"221610"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Satuba";"CAMPUS SATUBA";"LATICÍNIOS";"Tecnológico";"Matutino";"30";"221577"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"ADMINISTRAÇÃO";"Bacharelado";"Noturno";"0";"212185"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Matutino";"40";"212193"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Noturno";"0";"212168"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"CIÊNCIAS CONTÁBEIS";"Bacharelado";"Noturno";"40";"212241"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"DIREITO";"Bacharelado";"Vespertino";"0";"212162"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"GEOGRAFIA";"Licenciatura";"Noturno";"40";"212243"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"HISTÓRIA";"Licenciatura";"Noturno";"40";"212186"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LETRAS - PORTUGUÊS E FRANCÊS";"Licenciatura";"Vespertino";"0";"212158"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LÍNGUA E LITERATURAS DA LÍNGUA INGLESA";"Licenciatura";"Noturno";"0";"212242"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LÍNGUA PORTUGUESA E RESPECTIVAS LITERATURAS";"Licenciatura";"Noturno";"0";"212192"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LÍNGUA PORTUGUESA E RESPECTIVAS LITERATURAS";"Licenciatura";"Vespertino";"0";"212202"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"MATEMÁTICA";"Licenciatura";"Noturno";"40";"212173"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"PEDAGOGIA";"Licenciatura";"Matutino";"0";"212201"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"QUÍMICA";"Licenciatura";"Noturno";"0";"212177"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Maceió";"CAMPUS VI - MACEIÓ";"ADMINISTRAÇÃO PÚBLICA";"Bacharelado";"Noturno";"0";"212240"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Maceió";"CAMPUS VI - MACEIÓ";"DIREITO";"Bacharelado";"Noturno";"0";"212226"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Maceió";"CAMPUS VI - MACEIÓ";"FÍSICA";"Licenciatura";"Vespertino";"0";"212175"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Vespertino";"40";"212190"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"GEOGRAFIA";"Licenciatura";"Vespertino";"40";"212237"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"HISTÓRIA";"Licenciatura";"Vespertino";"40";"212200"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"LETRAS - INGLÊS";"Licenciatura";"Vespertino";"25";"212176"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"LETRAS - PORTUGUÊS";"Licenciatura";"Vespertino";"25";"212161"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"MATEMÁTICA";"Licenciatura";"Vespertino";"40";"212251"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"PEDAGOGIA";"Licenciatura";"Vespertino";"40";"212164"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"QUÍMICA";"Licenciatura";"Vespertino";"40";"212182"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Santana do Ipanema";"CAMPUS II - SANTANA DO IPANEMA";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Noturno";"40";"212250"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Santana do Ipanema";"CAMPUS II - SANTANA DO IPANEMA";"PEDAGOGIA";"Licenciatura";"Noturno";"40";"212197"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"CIÊNCIAS CONTÁBEIS";"Bacharelado";"Noturno";"0";"212183"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"LETRAS - INGLÊS";"Licenciatura";"Noturno";"0";"212184"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"LETRAS - PORTUGUÊS";"Licenciatura";"Noturno";"0";"212218"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"LETRAS - PORTUGUÊS E ESPANHOL";"Licenciatura";"Noturno";"0";"212220"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"União dos Palmares";"CAMPUS V - UNIÃO DOS PALMARES";"GEOGRAFIA";"Licenciatura";"Vespertino";"40";"220795"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"União dos Palmares";"CAMPUS V - UNIÃO DOS PALMARES";"LETRAS - INGLÊS";"Licenciatura";"Vespertino";"0";"220794"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"União dos Palmares";"CAMPUS V - UNIÃO DOS PALMARES";"LETRAS - PORTUGUÊS";"Licenciatura";"Vespertino";"0";"220793"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"União dos Palmares";"CAMPUS V - UNIÃO DOS PALMARES";"PEDAGOGIA";"Licenciatura";"Noturno";"0";"212181"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"ALIMENTOS";"Tecnológico";"Noturno";"30";"207678"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"ENFERMAGEM";"Bacharelado";"Integral";"40";"208123"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"FISIOTERAPIA";"Bacharelado";"Integral";"40";"207673"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"FONOAUDIOLOGIA";"Bacharelado";"Integral";"30";"207676"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"GESTÃO HOSPITALAR";"Tecnológico";"EaD";"25";"207677"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"MEDICINA";"Bacharelado";"Integral";"50";"208129"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"RADIOLOGIA";"Tecnológico";"Noturno";"30";"207672"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"SEGURANÇA NO TRABALHO";"Tecnológico";"Noturno";"30";"207674"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"SISTEMAS PARA INTERNET";"Tecnológico";"Noturno";"30";"208124"
"AL";"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL";"UNCISAL";"Maceió";"CAMPUS  - MACEIÓ - TRAPICHE DA BARRA";"TERAPIA OCUPACIONAL";"Bacharelado";"Integral";"40";"208122"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"ADMINISTRAÇÃO PÚBLICA";"Bacharelado";"Noturno";"40";"208078"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"CIÊNCIA DA COMPUTAÇÃO";"Bacharelado";"Vespertino";"50";"207962"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"CIÊNCIAS BIOLÓGICAS ";"Licenciatura";"Matutino";"50";"208050"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"FÍSICA";"Licenciatura";"Vespertino";"50";"208061"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"LETRAS - LÍNGUA PORTUGUESA";"Licenciatura";"Noturno";"40";"207998"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"MATEMÁTICA";"Licenciatura";"Vespertino";"50";"208013"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"MEDICINA";"Bacharelado";"Integral";"30";"207973"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Arapiraca";"CAMPUS ARAPIRACA - SEDE";"ZOOTECNIA";"Bacharelado";"Integral";"50";"208005"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Delmiro Gouveia";"CAMPUS DO SERTÃO - SEDE";"ENGENHARIA CIVIL";"Bacharelado";"Matutino";"50";"208080"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Delmiro Gouveia";"CAMPUS DO SERTÃO - SEDE";"GEOGRAFIA";"Licenciatura";"Noturno";"50";"207967"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Delmiro Gouveia";"CAMPUS DO SERTÃO - SEDE";"LETRAS - LÍNGUA PORTUGUESA";"Licenciatura";"Vespertino";"50";"208055"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"ADMINISTRAÇÃO";"Bacharelado";"Matutino";"50";"207950"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"ADMINISTRAÇÃO";"Bacharelado";"Noturno";"50";"207988"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"ARQUITETURA E URBANISMO";"Bacharelado";"Matutino";"36";"207965"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"BIBLIOTECONOMIA";"Bacharelado";"Noturno";"25";"208053"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"CIÊNCIA DA COMPUTAÇÃO";"Bacharelado";"Matutino";"40";"208069"
"AL";"UNIVERSIDADE FEDERAL DE ALAGOAS";"UFAL";"Maceió";"CAMPUS A. C. SIMÕES";"CIÊNCIAS BIOLÓGICAS ";"Bacharelado";"Matutino";"30";"207993"
